P,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
0.7,24.749,31.037,37.02,42.843,48.575,54.248,59.881,65.484,71.063,76.623,82.168,87.7,93.22,98.732,104.236,109.733,115.224,120.711,126.193
0.71,24.811,31.116,37.115,42.953,48.699,54.386,60.033,65.649,71.241,76.815,82.372,87.917,93.45,98.974,104.491,110,115.504,121.003,126.498
0.72,24.873,31.195,37.209,43.062,48.822,54.523,60.183,65.812,71.418,77.004,82.574,88.131,93.677,99.214,104.743,110.265,115.781,121.292,126.798
0.73,24.935,31.272,37.302,43.169,48.943,54.658,60.331,65.974,71.592,77.191,82.773,88.343,93.902,99.451,104.992,110.526,116.054,121.577,127.096
0.74,24.996,31.35,37.395,43.276,49.064,54.792,60.478,66.133,71.764,77.375,82.971,88.553,94.123,99.685,105.238,110.784,116.324,121.859,127.389
0.75,25.057,31.426,37.486,43.381,49.183,54.924,60.623,66.291,71.934,77.558,83.166,88.76,94.343,99.916,105.481,111.039,116.591,122.138,127.68
0.76,25.118,31.502,37.577,43.486,49.301,55.055,60.767,66.447,72.103,77.739,83.359,88.965,94.56,100.145,105.722,111.291,116.855,122.413,127.967
0.77,25.178,31.577,37.666,43.59,49.417,55.184,60.909,66.602,72.27,77.918,83.55,89.168,94.774,100.371,105.96,111.541,117.116,122.685,128.25
0.78,25.238,31.652,37.756,43.692,49.533,55.313,61.05,66.755,72.435,78.095,83.739,89.368,94.987,100.595,106.195,111.788,117.374,122.955,128.531
0.79,25.297,31.726,37.844,43.794,49.648,55.44,61.189,66.906,72.598,78.27,83.926,89.567,95.197,100.817,106.428,112.032,117.629,123.221,128.809
0.8,25.356,31.799,37.932,43.895,49.761,55.566,61.327,67.056,72.76,78.444,84.111,89.764,95.405,101.036,106.658,112.273,117.882,123.485,129.083
0.81,25.415,31.872,38.018,43.995,49.874,55.691,61.464,67.205,72.92,78.616,84.294,89.958,95.61,101.253,106.886,112.512,118.132,123.746,129.355
0.82,25.474,31.945,38.105,44.094,49.986,55.814,61.599,67.352,73.079,78.786,84.475,90.151,95.814,101.467,107.112,112.749,118.379,124.004,129.624
0.83,25.532,32.017,38.19,44.193,50.096,55.937,61.734,67.498,73.236,78.954,84.655,90.341,96.016,101.68,107.335,112.983,118.624,124.259,129.89
0.84,25.59,32.088,38.275,44.29,50.206,56.058,61.867,67.642,73.392,79.121,84.833,90.53,96.215,101.89,107.556,113.215,118.866,124.512,130.153
0.85,25.647,32.159,38.359,44.387,50.315,56.179,61.999,67.785,73.546,79.286,85.009,90.717,96.413,102.099,107.775,113.444,119.106,124.763,130.414
0.86,25.705,32.23,38.443,44.483,50.423,56.298,62.129,67.927,73.699,79.45,85.184,90.903,96.609,102.305,107.992,113.671,119.344,125.01,130.672
0.87,25.762,32.3,38.526,44.578,50.53,56.417,62.259,68.068,73.851,79.612,85.357,91.086,96.803,102.51,108.207,113.897,119.579,125.256,130.927
0.88,25.819,32.369,38.608,44.673,50.636,56.534,62.388,68.207,74.001,79.773,85.528,91.268,96.995,102.712,108.42,114.12,119.812,125.499,131.181
0.89,25.875,32.438,38.69,44.767,50.741,56.651,62.515,68.346,74.15,79.933,85.698,91.448,97.186,102.913,108.631,114.34,120.043,125.74,131.431
0.9,25.931,32.507,38.771,44.86,50.846,56.766,62.641,68.483,74.297,80.091,85.866,91.627,97.375,103.112,108.84,114.559,120.272,125.978,131.68
0.91,25.987,32.576,38.852,44.952,50.949,56.881,62.767,68.619,74.444,80.247,86.033,91.804,97.562,103.309,109.047,114.776,120.499,126.215,131.926
0.92,26.043,32.643,38.932,45.044,51.052,56.995,62.891,68.753,74.589,80.403,86.199,91.979,97.747,103.504,109.252,114.991,120.723,126.449,132.17
0.93,26.099,32.711,39.012,45.135,51.155,57.108,63.014,68.887,74.733,80.557,86.363,92.153,97.931,103.698,109.455,115.204,120.946,126.681,132.411
0.94,26.154,32.778,39.091,45.226,51.256,57.22,63.137,69.02,74.876,80.709,86.525,92.326,98.113,103.89,109.657,115.415,121.166,126.911,132.651
0.95,26.209,32.845,39.169,45.316,51.357,57.331,63.258,69.151,75.017,80.861,86.687,92.497,98.294,104.08,109.857,115.624,121.385,127.139,132.888
0.96,26.264,32.911,39.248,45.405,51.457,57.441,63.379,69.282,75.158,81.011,86.847,92.667,98.473,104.269,110.055,115.832,121.602,127.365,133.123
0.97,26.318,32.977,39.325,45.494,51.556,57.551,63.499,69.411,75.297,81.16,87.005,92.835,98.651,104.456,110.251,116.038,121.817,127.59,133.357
0.98,26.373,33.043,39.402,45.582,51.655,57.66,63.617,69.54,75.435,81.308,87.163,93.002,98.827,104.642,110.446,116.242,122.03,127.812,133.588
0.99,26.427,33.108,39.479,45.669,51.753,57.768,63.735,69.668,75.573,81.455,87.319,93.167,99.002,104.826,110.639,116.444,122.242,128.032,133.817
1,26.481,33.173,39.555,45.756,51.85,57.875,63.852,69.794,75.709,81.601,87.474,93.332,99.176,105.008,110.831,116.645,122.451,128.251,134.045
1.01,26.535,33.238,39.631,45.843,51.946,57.981,63.969,69.92,75.844,81.745,87.628,93.495,99.348,105.19,111.021,116.844,122.659,128.468,134.27
1.02,26.588,33.302,39.706,45.928,52.042,58.087,64.084,70.045,75.978,81.889,87.781,93.657,99.519,105.37,111.21,117.042,122.866,128.683,134.494
1.03,26.642,33.367,39.781,46.014,52.138,58.192,64.199,70.169,76.112,82.031,87.932,93.817,99.688,105.548,111.397,117.238,123.07,128.896,134.716
